"cat_id","categoria","subcat_id_1","subcategoria_1","subcat_id_2","subcategoria_2","subcat_id_3","subcategoria_3","subcat_id_4","subcategoria_4","subcat_id_5","subcategoria_5","subcat_id_6","subcategoria_6"
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM431614","Cajas de Distribución de Fibra",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM430559","Cajas de Empalme",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM417500","Convertidores de Fibra Óptica",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM421347","Cortadoras de Fibra Óptica",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM191151","Distribuidores Ópticos",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM191200","Fusionadoras de Fibra Óptica",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM191701","Limpiadores de Fibra Óptica",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM431324","Mangas para Empalme",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM191251","Medidores de Potencia",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430785","Armado de Fibra Óptica","MLM430786","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM190971","Kits de Herramientas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM191690","Localizadores de Fallas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM430790","Pinzas Crimpadoras",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM190957","Probadores de Cables",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM431972","Rastreadores de Cables",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM191050","Herramientas","MLM191201","Otras Herramientas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM1703","Hubs",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM190973","Inyectores Poe",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM189728","Modems",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM189887","Patch Panels",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM5015","Routers",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM37160","Servidores de Impresión",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM1708","Switches",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM4122","Tarjetas de Red",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM438680","Telefonía IP","MLM439414","Gateways",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM438680","Telefonía IP","MLM439416","Planes",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM438680","Telefonía IP","MLM1707","Routers",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM438680","Telefonía IP","MLM439417","Teléfonos",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM438680","Telefonía IP","MLM439415","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM429268","Torres Arriostradas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1700","Conectividad y Redes","MLM1711","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM414248","Accesorios","MLM54169","Cables para Impresoras",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM414248","Accesorios","MLM455829","Fundas para Impresoras",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM414248","Accesorios","MLM190944","Kits de Limpieza",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM414248","Accesorios","MLM416213","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM455820","Archivos STL",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM131941","Impresoras 3D",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM182240","Plumas 3D",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM193864","Repuestos y Accesorios","MLM187568","Boquillas",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM193864","Repuestos y Accesorios","MLM191042","Camas Calientes",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM193864","Repuestos y Accesorios","MLM182239","Filamentos",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM193864","Repuestos y Accesorios","MLM191247","Hotends para Impresoras 3D",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM193864","Repuestos y Accesorios","MLM191224","Termistores para Impresoras 3D",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM193864","Repuestos y Accesorios","MLM372145","Tornillos",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM193864","Repuestos y Accesorios","MLM193865","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182237","Impresión 3D","MLM182238","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM1676","Impresoras",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM7415","Cartuchos",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM3559","Cintas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM194363","Cintas Térmicas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM431356","Kits de Insumos",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM1684","Papeles para Impresión",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM55279","Polvo para Tóner",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM191266","Reveladores",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM10871","Tintas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM3560","Toner",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM2141","Insumos de Impresión","MLM3570","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM430169","Máquinas de Recarga",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM430348","Bandejas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM430336","Cabezales",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM433110","Carros Completos",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455827","Componentes Electrónicos","MLM430347","Fuentes",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455827","Componentes Electrónicos","MLM432767","Paneles de Control",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455827","Componentes Electrónicos","MLM430350","Tarjetas Lógicas",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455827","Componentes Electrónicos","MLM191911","Tarjetas Madre",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455827","Componentes Electrónicos","MLM455828","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM432666","Correas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM432668","Baleros",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM432766","Engranes",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM430353","Filminas",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM429232","Kits de Cilindros",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM433238","Perillas de Arrastre",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM430349","Pick Up Rollers",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM430352","Rodillos de Presión",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM432769","Tractores de Tracción",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455825","De Arrastre y Tracción","MLM455826","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM430338","Fusores",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455823","Para Tóners","MLM189649","Chips para Tóner",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455823","Para Tóners","MLM5901","Cilindros",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455823","Para Tóners","MLM193730","Cuchillas para Tóner",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM455823","Para Tóners","MLM455824","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM432667","Poleas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM432768","Tapas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10190","Repuestos","MLM430335","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM10888","Sistemas de Tinta Continua",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM182235","Impresión","MLM182236","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM54182","Bases Enfriadoras",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM439469","Cables y Adaptadores",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM11878","Candados para Laptops",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM3577","Cargadores para Laptops",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM7221","Controles Remotos",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM189980","Docking Stations",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM17957","Fundas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM439467","Grabadoras y Lectoras de CD",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM11187","Hubs USB",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM439468","Kits para Notebooks",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM38957","Lámparas USB",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM149409","Leap Motion",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM3579","Porta Laptops","MLM16547","Maletines",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM3579","Porta Laptops","MLM16543","Mochilas",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM3579","Porta Laptops","MLM16552","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM191254","Presentadores de Diapositivas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM455839","Protectores de Pantalla",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM191706","Protectores de Teclados",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM54163","Skins para Laptops",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM189565","Soportes para Laptops",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM429610","Tokens",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM455865","Ventiladores Portátiles",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM437482","Accesorios para Laptops","MLM1717","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM1652","Laptops",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM419477","Netbooks",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM439472","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM432610","Antenas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM7222","Baterías para Laptops",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM38961","Bisagras",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM38947","Bocinas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM131446","Cables Flex",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM432726","Cámaras Internas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM40779","Carcasas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM430263","Conectores",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM429000","Coolers Internos",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM9933","Displays y Pantallas LCD",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM430178","Esténciles",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM191898","Gomas Trackpoint",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM40781","Inverters",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM439470","Memorias RAM para Laptops",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM429546","Pilas BIOS",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM439471","Procesadores",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM455831","Tarjetas","MLM430182","Botones de Encendido",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM455831","Tarjetas","MLM455830","Tarjetas de Audio",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM455831","Tarjetas","MLM430767","Tarjetas de Puertos USB",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM455831","Tarjetas","MLM36864","Tarjetas Madre",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM455831","Tarjetas","MLM455832","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM4222","Teclados",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM432139","Teclas Sueltas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM149326","Touchpad",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM131444","Repuestos para Laptops","MLM131445","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM430687","Laptops y Accesorios","MLM122457","Ultrabooks",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM191812","Colectores de Datos",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM430639","Lectoras y Grabadoras","MLM439475","Lectoras de Diskettes",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM430639","Lectoras y Grabadoras","MLM9719","Lectores de CD y DVD",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM430639","Lectoras y Grabadoras","MLM435247","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM430639","Lectoras y Grabadoras","MLM1670","Quemadores de DVDs y CDs","MLM6370","Grabadores de DVD",NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM430639","Lectoras y Grabadoras","MLM1670","Quemadores de DVDs y CDs","MLM3619","Quemadores de CDs",NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM430639","Lectoras y Grabadoras","MLM1670","Quemadores de DVDs y CDs","MLM7627","Torres Duplicadoras de DVDs",NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM430639","Lectoras y Grabadoras","MLM1670","Quemadores de DVDs y CDs","MLM5013","Otros",NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM73758","Lectores de Código de Barras",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM194635","Lectores de Huellas Digitales",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM439473","Lectores de Memorias",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM417029","Lectores de Tarjeta Magnética",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM9714","Scanners",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM439434","Lectores y Scanners","MLM439476","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189507","Aires Comprimidos",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189508","Alcohol Isopropílico",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189635","Aspiradoras",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189676","Espuma",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM191596","Gomas Limpiadoras",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189678","Grasa de Silicon",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM191230","Hisopos de Limpieza",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM455837","Kits de Fundas para PC",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189488","Kits de Limpieza",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM191916","Limpiadores de Pantallas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM416788","Localizadores de Fallas",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189679","Lubricantes para PC",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189680","Paños Limpiadores",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM191129","Sprays Congelantes",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM430195","Tarjetas de Diagnóstico",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM36845","Limpieza y Cuidado de PCs","MLM189500","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM432725","Bases de Monitores",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM38967","Filtros de Privacidad",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM416867","Fuentes",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM430627","Fundas para Monitores",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM1656","Monitores",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM187847","Racks de pared",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM194128","Soportes",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1655","Monitores y Accesorios","MLM1661","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM10321","Baterías",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM433453","Cargadores",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM431861","Fundas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM431862","Micas Protectoras",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM431316","Pantallas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM11868","Plumas",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM5008","Software",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM5005","Teclados",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3308","Accesorios","MLM4137","Otros",NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3304","Palms",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM1651","Palms y Pocket PCs","MLM3307","Otros",NA,NA,NA,NA,NA,NA,NA,NA
"MLM1648","Computación","MLM438450","PC de Escritorio","MLM122506","All In One",NA,NA,NA,NA,NA,NA,NA,NA
